2015-08-01 15:53:44.878 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @1279ms
		oracle.jdbc.driver.T4CMAREngine.unmarshalUB1(T4CMAREngine.java:1137)
		oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:290)
		oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:192)
		oracle.jdbc.driver.T4C7Ocommoncall.doOLOGOFF(T4C7Ocommoncall.java:61)
		oracle.jdbc.driver.T4CConnection.logoff(T4CConnection.java:543)
		oracle.jdbc.driver.PhysicalConnection.close(PhysicalConnection.java:3984)
		com.mchange.v2.c3p0.impl.NewPooledConnection.close(NewPooledConnection.java:642)
		com.mchange.v2.c3p0.impl.NewPooledConnection.closeMaybeCheckedOut(NewPooledConnection.java:255)
		com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.destroyResource(C3P0PooledConnectionPool.java:621)
		com.mchange.v2.resourcepool.BasicResourcePool$1DestroyResourceTask.run(BasicResourcePool.java:1065)
		com.mchange.v2.async.ThreadPoolAsynchronousRunner$PoolThread.run(ThreadPoolAsynchronousRunner.java:696)
	Thread[C3P0PooledConnectionPoolManager[identityToken->1hge2x49bk9y1cuybsm6|3d368f5d]-HelperThread-#1,5,main]
		java.net.SocketInputStream.socketRead0(Native Method)
		java.net.SocketInputStream.read(Unknown Source)
		java.net.SocketInputStream.read(Unknown Source)
		oracle.net.ns.Packet.receive(Packet.java:300)
		oracle.net.ns.DataPacket.receive(DataPacket.java:106)
		oracle.net.ns.NetInputStream.getNextPacket(NetInputStream.java:315)
		oracle.net.ns.NetInputStream.read(NetInputStream.java:260)
		oracle.net.ns.NetInputStream.read(NetInputStream.java:185)
		oracle.net.ns.NetInputStream.read(NetInputStream.java:102)
		oracle.jdbc.driver.T4CSocketInputStreamWrapper.readNextPacket(T4CSocketInputStreamWrapper.java:124)
		oracle.jdbc.driver.T4CSocketInputStreamWrapper.read(T4CSocketInputStreamWrapper.java:80)
		oracle.jdbc.driver.T4CMAREngine.unmarshalUB1(T4CMAREngine.java:1137)
		oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:290)
		oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:192)
		oracle.jdbc.driver.T4C7Ocommoncall.doOLOGOFF(T4C7Ocommoncall.java:61)
		oracle.jdbc.driver.T4CConnection.logoff(T4CConnection.java:543)
		oracle.jdbc.driver.PhysicalConnection.close(PhysicalConnection.java:3984)
		com.mchange.v2.c3p0.impl.NewPooledConnection.close(NewPooledConnection.java:642)
		com.mchange.v2.c3p0.impl.NewPooledConnection.closeMaybeCheckedOut(NewPooledConnection.java:255)
		com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.destroyResource(C3P0PooledConnectionPool.java:621)
		com.mchange.v2.resourcepool.BasicResourcePool$1DestroyResourceTask.run(BasicResourcePool.java:1065)
		com.mchange.v2.async.ThreadPoolAsynchronousRunner$PoolThread.run(ThreadPoolAsynchronousRunner.java:696)
	Thread[C3P0PooledConnectionPoolManager[identityToken->1hge2x49bk9y1cuybsm6|3d368f5d]-HelperThread-#2,5,main]
		java.net.SocketInputStream.socketRead0(Native Method)
		java.net.SocketInputStream.read(Unknown Source)
		java.net.SocketInputStream.read(Unknown Source)
		oracle.net.ns.Packet.receive(Packet.java:300)
		oracle.net.ns.DataPacket.receive(DataPacket.java:106)
		oracle.net.ns.NetInputStream.getNextPacket(NetInputStream.java:315)
		oracle.net.ns.NetInputStream.read(NetInputStream.java:260)
		oracle.net.ns.NetInputStream.read(NetInputStream.java:185)
		oracle.net.ns.NetInputStream.read(NetInputStream.java:102)
		oracle.jdbc.driver.T4CSocketInputStreamWrapper.readNextPacket(T4CSocketInputStreamWrapper.java:124)
		oracle.jdbc.driver.T4CSocketInputStreamWrapper.read(T4CSocketInputStreamWrapper.java:80)
		oracle.jdbc.driver.T4CMAREngine.unmarshalUB1(T4CMAREngine.java:1137)
		oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:290)
		oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:192)
		oracle.jdbc.driver.T4C7Ocommoncall.doOLOGOFF(T4C7Ocommoncall.java:61)
		oracle.jdbc.driver.T4CConnection.logoff(T4CConnection.java:543)
		oracle.jdbc.driver.PhysicalConnection.close(PhysicalConnection.java:3984)
		com.mchange.v2.c3p0.impl.NewPooledConnection.close(NewPooledConnection.java:642)
		com.mchange.v2.c3p0.impl.NewPooledConnection.closeMaybeCheckedOut(NewPooledConnection.java:255)
		com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.destroyResource(C3P0PooledConnectionPool.java:621)
		com.mchange.v2.resourcepool.BasicResourcePool$1DestroyResourceTask.run(BasicResourcePool.java:1065)
		com.mchange.v2.async.ThreadPoolAsynchronousRunner$PoolThread.run(ThreadPoolAsynchronousRunner.java:696)

2015-08-14 16:54:47.127 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @2147ms
2015-08-14 16:54:47.819 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Aug 14 16:54:47 CST 2015]; root of context hierarchy
2015-08-14 16:54:48.056 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-08-14 16:54:48.081 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@39d1342d: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor]; root of factory hierarchy
2015-08-14 16:54:48.136 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Aug 14 16:54:48 CST 2015]; parent: Root WebApplicationContext
2015-08-14 16:54:48.138 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Registering annotated classes: [class com.mpayme.dw.merchantuser.config.SpringConfiguration]
2015-08-14 16:54:48.305 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-config.xml]
2015-08-14 16:54:49.137 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-service.xml]
2015-08-14 16:54:49.169 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-database.xml]
2015-08-14 16:54:49.428 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-08-14 16:54:49.486 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Bean 'org.springframework.scheduling.annotation.ProxyAsyncConfiguration' of type [class org.springframework.scheduling.annotation.ProxyAsyncConfiguration$$EnhancerBySpringCGLIB$$f7d49d3c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-14 16:54:49.635 [MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using slf4j logging.
2015-08-14 16:54:49.887 [main] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5 [built 02-January-2015 13:25:04 -0500; debug? true; trace: 10]
2015-08-14 16:54:50.265 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'payme.znap'
2015-08-14 16:54:50.373 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: payme.znap
	...]
2015-08-14 16:54:50.601 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {4.3.5.Final}
2015-08-14 16:54:50.602 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2015-08-14 16:54:50.603 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2015-08-14 16:55:03.957 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {4.0.4.Final}
2015-08-14 16:55:04.107 [main] INFO  c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge2x49bc1p4ba14a7v52|-78d44a3e, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge2x49bc1p4ba14a7v52|-78d44a3e, idleConnectionTestPeriod -> 100, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.2.33:1521:xe, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 300, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 30, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> select 1 from dual, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2015-08-14 16:55:04.134 [main] WARN  c.m.v.r.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
2015-08-14 16:55:36.280 [C3P0PooledConnectionPoolManager[identityToken->1hge2x49bc1p4ba14a7v52|-78d44a3e]-HelperThread-#0] WARN  c.m.v.r.BasicResourcePool - com.mchange.v2.resourcepool.BasicResourcePool$ScatteredAcquireTask@2212cd16 -- Acquisition Attempt Failed!!! Clearing pending acquires. While trying to acquire a needed new resource, we failed to succeed more than the maximum number of allowed acquisition attempts (30). Last acquisition attempt exception: 
java.sql.SQLException: ORA-01017: invalid username/password; logon denied

	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:445) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:389) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:382) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIfun.processError(T4CTTIfun.java:600) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoauthenticate.processError(T4CTTIoauthenticate.java:445) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:450) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:192) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoauthenticate.doOAUTH(T4CTTIoauthenticate.java:380) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoauthenticate.doOAUTH(T4CTTIoauthenticate.java:760) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CConnection.logon(T4CConnection.java:401) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.PhysicalConnection.<init>(PhysicalConnection.java:546) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CConnection.<init>(T4CConnection.java:236) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CDriverExtension.getConnection(T4CDriverExtension.java:32) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.OracleDriver.connect(OracleDriver.java:521) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.DriverManagerDataSource.getConnection(DriverManagerDataSource.java:175) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:220) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:206) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.acquireResource(C3P0PooledConnectionPool.java:200) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.resourcepool.BasicResourcePool.doAcquire(BasicResourcePool.java:1127) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.resourcepool.BasicResourcePool.doAcquireAndDecrementPendingAcquiresWithinLockOnSuccess(BasicResourcePool.java:1114) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.resourcepool.BasicResourcePool.access$800(BasicResourcePool.java:44) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.resourcepool.BasicResourcePool$ScatteredAcquireTask.run(BasicResourcePool.java:1855) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.async.ThreadPoolAsynchronousRunner$PoolThread.run(ThreadPoolAsynchronousRunner.java:696) [merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
2015-08-14 16:55:36.280 [C3P0PooledConnectionPoolManager[identityToken->1hge2x49bc1p4ba14a7v52|-78d44a3e]-HelperThread-#0] WARN  c.m.v.r.BasicResourcePool - Having failed to acquire a resource, com.mchange.v2.resourcepool.BasicResourcePool@9ed4fb38 is interrupting all Threads waiting on a resource to check out. Will try again in response to new client requests.
2015-08-14 16:55:36.281 [main] WARN  o.h.e.j.internal.JdbcServicesImpl - HHH000342: Could not obtain connection to query metadata : Connections could not be acquired from the underlying database!
2015-08-14 16:55:36.285 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2015-08-14 16:55:36.290 [main] INFO  o.h.e.j.internal.LobCreatorBuilder - HHH000422: Disabling contextual LOB creation as connection was null
2015-08-14 16:55:36.294 [C3P0PooledConnectionPoolManager[identityToken->1hge2x49bc1p4ba14a7v52|-78d44a3e]-HelperThread-#2] WARN  c.m.v.r.BasicResourcePool - com.mchange.v2.resourcepool.BasicResourcePool$ScatteredAcquireTask@88ae9e8f -- Acquisition Attempt Failed!!! Clearing pending acquires. While trying to acquire a needed new resource, we failed to succeed more than the maximum number of allowed acquisition attempts (30). Last acquisition attempt exception: 
java.sql.SQLException: ORA-01017: invalid username/password; logon denied

	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:445) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:389) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:382) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIfun.processError(T4CTTIfun.java:600) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoauthenticate.processError(T4CTTIoauthenticate.java:445) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:450) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:192) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoauthenticate.doOAUTH(T4CTTIoauthenticate.java:380) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CTTIoauthenticate.doOAUTH(T4CTTIoauthenticate.java:760) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CConnection.logon(T4CConnection.java:401) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.PhysicalConnection.<init>(PhysicalConnection.java:546) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CConnection.<init>(T4CConnection.java:236) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.T4CDriverExtension.getConnection(T4CDriverExtension.java:32) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at oracle.jdbc.driver.OracleDriver.connect(OracleDriver.java:521) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.DriverManagerDataSource.getConnection(DriverManagerDataSource.java:175) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:220) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:206) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.acquireResource(C3P0PooledConnectionPool.java:200) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
	at com.mchange.v2.resourcepool.BasicResourcePool.doAcquire(BasicResourcePool.java:1127) ~[merchant-user-dw-2.6.3-SNAPSHOT.jar:2.6.3-SNAPSHOT]
